Batangas,Balayan,Luzon,4213
Batangas,Tuy,Luzon,4214
Batangas,Calatagan,Luzon,4215
Batangas,Lian,Luzon,4216
Batangas,Lipa City,Luzon,4217
Batangas,Fernando Air Base,Luzon,4218
Batangas,Balite,Luzon,4219
Batangas,Talisay,Luzon,4220
Batangas,Laurel,Luzon,4221
Batangas,Cuenca,Luzon,4222
Batangas,Mataas na Kahoy,Luzon,4223
Batangas,Padre Garcia,Luzon,4224
Batangas,Rosario,Luzon,4225
Batangas,San Juan,Luzon,4226
Batangas,San Jose,Luzon,4227
Batangas,Taysan,Luzon,4228
Batangas,Lobo,Luzon,4229
Batangas,Ibaan,Luzon,4230
Batangas,Nasugbu,Luzon,4231
Batangas,Tanauan,Luzon,4232
Batangas,Malvar,Luzon,4233
Batangas,Santo Tomas,Luzon,4234
Benguet,Baguio City,Luzon,2600
Benguet,La Trinidad,Luzon,2601
Benguet,Philippine Military Academy (PMA),Luzon,2602
Benguet,Tuba,Luzon,2603
Benguet,Itogon,Luzon,2604
Benguet,Bokod,Luzon,2605
Benguet,Kabayan,Luzon,2606
Benguet,Bugias,Luzon,2607
Benguet,Mankayan,Luzon,2608
Benguet,Lepanto,Luzon,2609
Benguet,Bakun,Luzon,2610
Benguet,Kibungan,Luzon,2611
Benguet,Atok,Luzon,2612
Benguet,Kapangan,Luzon,2613
Benguet,Sablan,Luzon,2614
Benguet,Tublay,Luzon,2615
Biliran,Naval,Visayas,6543
Biliran,Almeria,Visayas,6544
Biliran,Kawayan,Visayas,6545
Biliran,Marippi,Visayas,6546
Biliran,Culaba,Visayas,6547
Biliran,Caibiran,Visayas,6548
Biliran,Biliran,Visayas,6549
Biliran,Cabuccayan,Visayas,6550
Bohol,Tagbilaran City,Visayas,6300
Bohol,Baclayon,Visayas,6301
Bohol,Albuquerque,Visayas,6302
Bohol,Loay,Visayas,6303
Bohol,Lila,Visayas,6304
Bohol,Dimiao,Visayas,6305
Bohol,Valencia,Visayas,6306
Bohol,Garcia Hernandez,Visayas,6307
Bohol,Jagna,Visayas,6308
Bohol,Duero,Visayas,6309
Bohol,Guindulman,Visayas,6310
Bohol,Anda,Visayas,6311
Bohol,Candijay,Visayas,6312
Bohol,Mabini,Visayas,6313
Bohol,Alicia,Visayas,6314
Bohol,Ubay,Visayas,6315
Bohol,Loboc,Visayas,6316
Bohol,Bilar,Visayas,6317
Bohol,Batuan,Visayas,6318
Bohol,Carmen,Visayas,6319
Bohol,Sierra Bullones,Visayas,6320
Bohol,Pilar,Visayas,6321
Bohol,Daguhoy,Visayas,6322
Bohol,San Miguel,Visayas,6323
Bohol,Trinidad,Visayas,6324
Bohol,Talibon,Visayas,6325
Bohol,Bien Unido,Visayas,6326
Bohol,Loon,Visayas,6327
Bohol,Calape,Visayas,6328
Bohol,Tubigon,Visayas,6329
Bohol,Clarin,Visayas,6330
Bohol,Sagbayan,Visayas,6331
Bohol,Inabanga,Visayas,6332
Bohol,Buenavista,Visayas,6333
Bohol,Jetafe,Visayas,6334
Bohol,Antiquera,Visayas,6335
Bohol,Maribujoc,Visayas,6336
Bohol,Corella,Visayas,6337
Bohol,Sikatuna,Visayas,6338
Bohol,Dauis,Visayas,6339
Bohol,Panglao,Visayas,6340
Bohol,Cortez,Visayas,6341
Bohol,Balilihan,Visayas,6342
Bohol,Catigbi-an,Visayas,6343
Bohol,Danao,Visayas,6344
Bohol,San Isidro,Visayas,6345
Bohol,Carlos P. Garcia (Dao),Visayas,6346
Bohol,Sevilla,Visayas,6347
Bukidnon,Malaybalay,Mindanao,8700
Bukidnon,Sumilao,Mindanao,8701
Bukidnon,Impasugong,Mindanao,8702
Bukidnon,Manolo Fortich,Mindanao,8703
Bukidnon,Malitbog,Mindanao,8704
Bukidnon,Phillips,Mindanao,8705
Bukidnon,Libuna,Mindanao,8706
Bukidnon,Balungon,Mindanao,8707
Bukidnon,Talakag,Mindanao,8708
Bukidnon,Valencia,Mindanao,8709
Bukidnon,Musuan,Mindanao,8710
Bukidnon,San Fernando,Mindanao,8711
Bukidnon,Don Carlos,Mindanao,8712
Bukidnon,Kadingilan,Mindanao,8713
Bukidnon,Maramag,Mindanao,8714
Bukidnon,Quezon,Mindanao,8715
Bukidnon,Kitaotao,Mindanao,8716
Bukidnon,Pangantucan,Mindanao,8717
Bukidnon,Kalilangan,Mindanao,8718
Bukidnon,Dangcagan,Mindanao,8719
Bukidnon,Kibawe,Mindanao,8720
Bukidnon,Damulog,Mindanao,8721
Bukidnon,Lantapan,Mindanao,8722
Bukidnon,Kabanglasan,Mindanao,8723
Bulacan,Malolos,Luzon,3000
Bulacan,Paombong,Luzon,3001
Bulacan,Hagonoy,Luzon,3002
Bulacan,Calumpit,Luzon,3003
Bulacan,Plaridel,Luzon,3004
Bulacan,Pulilan,Luzon,3005
Bulacan,Baliuag,Luzon,3006
Bulacan,Bustos,Luzon,3007
Bulacan,San Rafael,Luzon,3008
Bulacan,Dona Remedios Trinidad,Luzon,3009
Bulacan,San Ildefonso,Luzon,3010
Bulacan,San Miguel,Luzon,3011
Bulacan,Angat,Luzon,3012
Bulacan,Norzagaray,Luzon,3013
Bulacan,Pandi,Luzon,3014
Bulacan,Guiguinto,Luzon,3015
Bulacan,Balagtas,Luzon,3016
Bulacan,Bulacan,Luzon,3017
Bulacan,Bocaue,Luzon,3018
Bulacan,Marilao,Luzon,3019
Bulacan,Meycauayan,Luzon,3020
Bulacan,Obando,Luzon,3021
Bulacan,Santa Maria,Luzon,3022
Bulacan,San Jose del Monte,Luzon,3023
Bulacan,Sapang Palay,Luzon,3024
Cagayan,Tuguegarao,Luzon,3500
Cagayan,Enrile,Luzon,3501
Cagayan,Penablanca,Luzon,3502
Cagayan,Solana,Luzon,3503
Cagayan,Iguig,Luzon,3504
Cagayan,Amulung,Luzon,3505
Cagayan,Baggao,Luzon,3506
Cagayan,Alcala,Luzon,3507
Cagayan,Gattaran,Luzon,3508
Cagayan,Lal-lo,Luzon,3509
Cagayan,Camalaniugan,Luzon,3510
Cagayan,Buguey,Luzon,3511
Cagayan,Santa Teresita,Luzon,3512
Cagayan,Gonzaga,Luzon,3513
Cagayan,Santa Ana,Luzon,3514
Cagayan,Aparri,Luzon,3515
Cagayan,Ballesteros,Luzon,3516
Cagayan,Abulog,Luzon,3517
Cagayan,Sanchez Mira,Luzon,3518
Cagayan,Claveria,Luzon,3519
Cagayan,Calayan,Luzon,3520
Cagayan,Santa Praxedes,Luzon,3521
Cagayan,Pamplona,Luzon,3522
Cagayan,Allacapan,Luzon,3523
Cagayan,Lasam,Luzon,3524
Cagayan,Santo Nino,Luzon,3525
Cagayan,Rizal,Luzon,3526
Cagayan,Piat,Luzon,3527
Cagayan,Tuao,Luzon,3528
Caloocan City,Caloocan City CPO,Metro Manila,1400
Caloocan City,Baesa,Metro Manila,1401
Caloocan City,Sta. Quiteria,Metro Manila,1402
Caloocan City,Grace Park East,Metro Manila,1403
Caloocan City,San Jose,Metro Manila,1404
Caloocan City,1st Ave. to 7th Ave-West,Metro Manila,1405
Caloocan City,Grace Park West,Metro Manila,1406
Caloocan City,University Hills,Metro Manila,1407
Caloocan City,Sangandaan,Metro Manila,1408
Caloocan City,Kaunlaran Village,Metro Manila,1409
Caloocan City,Maypajo,Metro Manila,1410
Caloocan City,Fish Market,Metro Manila,1411
Caloocan City,Isla de Cocomo,Metro Manila,1412
Caloocan City,Kapitbahayan East,Metro Manila,1413
Camarines Norte,Daet,Luzon,4600
Camarines Norte,Mercedez,Luzon,4601
Camarines Norte,Talisay,Luzon,4602
Camarines Norte,Vinzons,Luzon,4603
Camarines Norte,Labo,Luzon,4604
Camarines Norte,Paracale,Luzon,4605
Camarines Norte,Jose Panganiban,Luzon,4606
Camarines Norte,Capalonga,Luzon,4607
Camarines Norte,Basud,Luzon,4608
Camarines Norte,San Vicente,Luzon,4609
Camarines Norte,Imelda,Luzon,4610
Camarines Norte,Santa Elena,Luzon,4611
Camarines Norte,Tulay na Lupa,Luzon,4612
Camarines Sur,Camaligan,Luzon,4401
Camarines Sur,Canaman,Luzon,4402
Camarines Sur,Magarao,Luzon,4403
Camarines Sur,Bombon,Luzon,4404
Camarines Sur,Calabanga,Luzon,4405
Camarines Sur,Cabusao,Luzon,4406
Camarines Sur,Libmanan,Luzon,4407
Camarines Sur,Sipocot,Luzon,4408
Camarines Sur,Lupi,Luzon,4409
Camarines Sur,Ragay,Luzon,4410
Camarines Sur,Del Gallego,Luzon,4411
Camarines Sur,Gainza,Luzon,4412
Camarines Sur,Milaor,Luzon,4413
Camarines Sur,Minalabac,Luzon,4414
Camarines Sur,San Fernando,Luzon,4415
Camarines Sur,Pamplona,Luzon,4416
Camarines Sur,Pasacao,Luzon,4417
Camarines Sur,Pili,Luzon,4418
Camarines Sur,Ocampo,Luzon,4419
Camarines Sur,Tigaon,Luzon,4420
Camarines Sur,Sagnay,Luzon,4421
Camarines Sur,Goa,Luzon,4422
Camarines Sur,San Jose,Luzon,4423
Camarines Sur,Presentacion,Luzon,4424
Camarines Sur,Lagunoy,Luzon,4425
Camarines Sur,Tinambac,Luzon,4426
Camarines Sur,Siruma,Luzon,4427
Camarines Sur,Garchitorena,Luzon,4428
Camarines Sur,Caramoan,Luzon,4429
Camarines Sur,Bula,Luzon,4430
Camarines Sur,Iriga City,Luzon,4431
Camarines Sur,Baao,Luzon,4432
Camarines Sur,Buhi,Luzon,4433
Camarines Sur,Nabua,Luzon,4434
Camarines Sur,Bato,Luzon,4435
Camarines Sur,Balatan,Luzon,4436
Camiguin,Mambajao,Mindanao,9100
Camiguin,Mahinog,Mindanao,9101
Camiguin,Guinsiliban,Mindanao,9102
Camiguin,Sagay,Mindanao,9103
Camiguin,Catarman,Mindanao,9104
Capiz,Roxas City,Visayas,5800
Capiz,Panay,Visayas,5801
Capiz,Puntevedra,Visayas,5802
Capiz,Pres. Roxas,Visayas,5803
Capiz,Pilar,Visayas,5804
Capiz,Ivisan,Visayas,5805
Capiz,Sapian,Visayas,5806
Capiz,Mambusao,Visayas,5807
Capiz,Jamindan,Visayas,5808
Capiz,Ma-ayon,Visayas,5809
Capiz,Dao,Visayas,5810
Capiz,Cuartero,Visayas,5811
Capiz,Dumarao,Visayas,5812
Capiz,Dumalag,Visayas,5813
Capiz,Tapaz,Visayas,5814
Capiz,Panitan,Visayas,5815
Capiz,Sigma,Visayas,5816
Catanduanes,Virac,Luzon,4800
Catanduanes,Bato,Luzon,4801
Catanduanes,San Miguel,Luzon,4802
Catanduanes,Baras,Luzon,4803
Catanduanes,Gigmoto,Luzon,4804
Catanduanes,Viga,Luzon,4805
Catanduanes,Panganiban,Luzon,4806
Catanduanes,Bagamanoc,Luzon,4807
Catanduanes,Caramoran,Luzon,4808
Catanduanes,Pandan,Luzon,4809
Catanduanes,San Andres,Luzon,4810
Cavite,Cavite City,Luzon,4100
Cavite,Cavite Naval Base,Luzon,4101
Cavite,Bacoor,Luzon,4102
Cavite,Imus,Luzon,4103
Cavite,Kawit,Luzon,4104
Cavite,Noveleta,Luzon,4105
Cavite,Rosario,Luzon,4106
Cavite,Gen. Trias,Luzon,4107
Cavite,Tanza,Luzon,4108
Cavite,Trece Martirez City,Luzon,4109
Cavite,Naic,Luzon,4110
Cavite,Ternate,Luzon,4111
Cavite,Maragondon,Luzon,4112
Cavite,Magallanes,Luzon,4113
Cavite,Dasmarinas,Luzon,4114
Cavite,Dasmarinas Resettlement Area,Luzon,4115
Cavite,Carmona,Luzon,4116
Cavite,Gen. Mariano Alvarez,Luzon,4117
Cavite,Silang,Luzon,4118
Cavite,Amadeo,Luzon,4119
Cavite,Tagaytay City,Luzon,4120
Cavite,Mendez,Luzon,4121
Cavite,Indang,Luzon,4122
Cavite,Alfonso,Luzon,4123
Cavite,Gen. Aguinaldo (Bailen),Luzon,4124
Cavite,Corregidor,Luzon,4125
Cavite,1st Cavite Industrial Estate,Luzon,4126
Cebu,Cebu City,Visayas,6000
Cebu,Consolacion,Visayas,6001
Cebu,Liloan,Visayas,6002
Cebu,Compostela,Visayas,6003
Cebu,Danao City,Visayas,6004
Cebu,Carmen,Visayas,6005
Cebu,Catmon,Visayas,6006
Cebu,Sogod,Visayas,6007
Cebu,Borbon,Visayas,6008
Cebu,Tabogon,Visayas,6009
Cebu,Bogo,Visayas,6010
Cebu,San Remegio,Visayas,6011
Cebu,Medellin,Visayas,6012
Cebu,Daang-Bantayan,Visayas,6013
Cebu,Mandaue City,Visayas,6014
Cebu,Lapu-lapu City,Visayas,6015
Cebu,Mactan Airport,Visayas,6016
Cebu,Cordova,Visayas,6017
Cebu,San Fernando,Visayas,6018
Cebu,Carcar,Visayas,6019
Cebu,Sibonga,Visayas,6020
Cebu,Argao,Visayas,6021
Cebu,Dalaguete,Visayas,6022
Cebu,Alcoy,Visayas,6023
Cebu,Boljoon,Visayas,6024
Cebu,Oslob,Visayas,6025
Cebu,Santander,Visayas,6026
Cebu,Sambaon,Visayas,6027
Cebu,Ginatilan,Visayas,6028
Cebu,Malabuyoc,Visayas,6029
Cebu,Alegria,Visayas,6030
Cebu,Badian,Visayas,6031
Cebu,Moalboal,Visayas,6032
Cebu,Alcantara,Visayas,6033
Cebu,Ronda,Visayas,6034
Cebu,Dumanjug,Visayas,6035
Cebu,Barile,Visayas,6036
Cebu,Naga,Visayas,6037
Cebu,Toledo City,Visayas,6038
Cebu,Pinamungahan,Visayas,6039
Cebu,Aloguinsan,Visayas,6040
Cebu,Balamban,Visayas,6041
Cebu,Asturias,Visayas,6042
Cebu,Tuburan,Visayas,6043
Cebu,Tabuelan,Visayas,6044
Cebu,Talisay,Visayas,6045
Cebu,Minglanilla,Visayas,6046
Cebu,Santa Fe,Visayas,6047
Cebu,Pilar,Visayas,6048
Cebu,Poro,Visayas,6049
Cebu,San Francisco,Visayas,6050
Cebu,Tudela,Visayas,6051
Cebu,Bantayan,Visayas,6052
Cebu,Madridejos,Visayas,6053
Compostela Valley,Nabunturan,Mindanao,8800
Compostela Valley,Montevista,Mindanao,8801
Compostela Valley,Mawab,Mindanao,8802
Compostela Valley,Compostela,Mindanao,8803
Compostela Valley,New Bataan,Mindanao,8804
Compostela Valley,Monkayo,Mindanao,8805
Compostela Valley,Maco,Mindanao,8806
Compostela Valley,Mabini,Mindanao,8807
Compostela Valley,Maragusan,Mindanao,8808
Compostela Valley,Pantukan,Mindanao,8809
Compostela Valley,Laak,Mindanao,8810
Davao del Norte,Tagum,Mindanao,8100
Davao del Norte,Carmen,Mindanao,8101
Davao del Norte,Asuncion,Mindanao,8102
Davao del Norte,San Vicente,Mindanao,8103
Davao del Norte,New Corella,Mindanao,8104
Davao del Norte,Panabo,Mindanao,8105
Davao del Norte,Santo Tomas,Mindanao,8112
Davao del Norte,Kapalong,Mindanao,8113
Davao del Norte,San Mariano,Mindanao,8116
Davao del Norte,Babak,Mindanao,8118
Davao del Norte,Samal,Mindanao,8119
Davao del Norte,Kaputian,Mindanao,8120
Davao del Sur,Santa Cruz,Mindanao,8001
Davao del Sur,Digos,Mindanao,8002
Davao del Sur,Matanao,Mindanao,8003
Davao del Sur,Magsaysay,Mindanao,8004
Davao del Sur,Bansalan,Mindanao,8005
Davao del Sur,Hagunoy,Mindanao,8006
Davao del Sur,Padada,Mindanao,8007
Davao del Sur,Kiblawan,Mindanao,8008
Davao del Sur,Sulop,Mindanao,8009
Davao del Sur,Malalag,Mindanao,8010
Davao del Sur,Santa Maria,Mindanao,8011
Davao del Sur,Malita,Mindanao,8012
Davao del Sur,Don Marcelino,Mindanao,8013
Davao del Sur,Jose Abad Santos,Mindanao,8014
Davao del Sur,Sarangani,Mindanao,8015
Davao Oriental,Tarragona,Mindanao,8201
Davao Oriental,Manay,Mindanao,8202
Davao Oriental,Caraga,Mindanao,8203
Davao Oriental,Baganga,Mindanao,8204
Davao Oriental,Cateel,Mindanao,8205
Davao Oriental,Boston,Mindanao,8206
Davao Oriental,Lopon,Mindanao,8207
Davao Oriental,Banaybanay,Mindanao,8208
Davao Oriental,San Isidro,Mindanao,8209
Davao Oriental,Gov. Generoso,Mindanao,8210
Eastern Samar,Borongan,Visayas,6800
Eastern Samar,Balangkayan,Visayas,6801
Eastern Samar,Maydulong,Visayas,6802
Eastern Samar,Llorente,Visayas,6803
Eastern Samar,Hernani,Visayas,6804
Eastern Samar,Gen. MacArthur,Visayas,6805
Eastern Samar,Can-avid,Visayas,6806
Eastern Samar,Salcedo,Visayas,6807
Eastern Samar,Mercedes,Visayas,6808
Eastern Samar,Guiuan,Visayas,6809
Eastern Samar,Quinapundan,Visayas,6810
Eastern Samar,Giporlos,Visayas,6811
Eastern Samar,Balangiga,Visayas,6812
Eastern Samar,Lawa-an,Visayas,6813
Eastern Samar,San Julian,Visayas,6814
Eastern Samar,Sulat,Visayas,6815
Eastern Samar,Taft,Visayas,6816
Eastern Samar,Dolores,Visayas,6817
Eastern Samar,Oras,Visayas,6818
Eastern Samar,Jipapad,Visayas,6819
Eastern Samar,Maslog,Visayas,6820
Eastern Samar,San Policarpio,Visayas,6821
Eastern Samar,Arteche,Visayas,6822
Guimaras,Buenavista,Visayas,5044
Guimaras,Jordan,Visayas,5045
Guimaras,Nueva Valencia,Visayas,5046
Ifugao,Lagawe,Luzon,3600
Ifugao,Banaue,Luzon,3601
Ifugao,Mayaoyao (Mayoyao),Luzon,3602
Ifugao,Hungduan,Luzon,3603
Ifugao,Kiangan,Luzon,3604
Ifugao,Lamut,Luzon,3605
Ifugao,Aguinaldo,Luzon,3606
Ifugao,Hingyon,Luzon,3607
Ifugao,Potia,Luzon,3608
Ifugao,Tinoc,Luzon,3609
Ifugao,Asipulo,Luzon,3610
Ilocos Norte,Laoag City,Luzon,2900
Ilocos Norte,San Nicolas,Luzon,2901
Ilocos Norte,Paoay,Luzon,2902
Ilocos Norte,Currimao,Luzon,2903
Ilocos Norte,Badoc,Luzon,2904
Ilocos Norte,Pinili,Luzon,2905
Ilocos Norte,Batac,Luzon,2906
Ilocos Norte,Marcos,Luzon,2907
Ilocos Norte,Espiritu,Luzon,2908
Ilocos Norte,Nueva Era,Luzon,2909
Ilocos Norte,Solsona,Luzon,2910
Ilocos Norte,Carasi,Luzon,2911
Ilocos Norte,Piddig,Luzon,2912
Ilocos Norte,Dingras,Luzon,2913
Ilocos Norte,Sarrat,Luzon,2914
Ilocos Norte,Vintar,Luzon,2915
Ilocos Norte,Bacarra,Luzon,2916
Ilocos Norte,Pasuquin,Luzon,2917
Ilocos Norte,Burgos,Luzon,2918
Ilocos Norte,Pagudpud,Luzon,2919
Ilocos Norte,Bangui,Luzon,2920
Ilocos Norte,Dumalneg,Luzon,2921
Ilocos Norte,Adams,Luzon,2922
Ilocos Sur,Santa Catalina,Luzon,2701
Ilocos Sur,Caoayan,Luzon,2702
Ilocos Sur,Santa,Luzon,2703
Ilocos Sur,Narvacan,Luzon,2704
Ilocos Sur,Santa Maria,Luzon,2705
Ilocos Sur,San Esteban,Luzon,2706
Ilocos Sur,Santiago,Luzon,2707
Ilocos Sur,Banayoyo,Luzon,2708
Ilocos Sur,Galimuyod,Luzon,2709
Ilocos Sur,Candon,Luzon,2710
Ilocos Sur,Salcedo,Luzon,2711
Ilocos Sur,Santa Lucia,Luzon,2712
Ilocos Sur,Santa Cruz,Luzon,2713
Ilocos Sur,Tagudin,Luzon,2714
Ilocos Sur,Suyo,Luzon,2715
Ilocos Sur,Alilem,Luzon,2716
Ilocos Sur,Sugpon,Luzon,2717
Ilocos Sur,Cervantes,Luzon,2718
Ilocos Sur,Sicay,Luzon,2719
Ilocos Sur,Gregorio del Pilar,Luzon,2720
Ilocos Sur,Quirino,Luzon,2721
Ilocos Sur,San Emilio,Luzon,2722
Ilocos Sur,Lidlida,Luzon,2723
Ilocos Sur,Burgos,Luzon,2724
Ilocos Sur,Nagbukel,Luzon,2725
Ilocos Sur,San Vicente,Luzon,2726
Ilocos Sur,Bantay,Luzon,2727
Ilocos Sur,San Ildefonso,Luzon,2728
Ilocos Sur,Santo Domingo,Luzon,2729
Ilocos Sur,Magsingal,Luzon,2730
Ilocos Sur,San Juan,Luzon,2731
Ilocos Sur,Cabugao,Luzon,2732
Ilocos Sur,Sinait,Luzon,2733
Iloilo Province,Iloilo City,Visayas,5000
Iloilo Province,Pavia,Visayas,5001
Iloilo Province,Santa Barbara,Visayas,5002
Iloilo Province,Leganes,Visayas,5003
Iloilo Province,Zarraga,Visayas,5004
Iloilo Province,New Lucena,Visayas,5005
Iloilo Province,Dumangas,Visayas,5006
Iloilo Province,Barotac Nuevo,Visayas,5007
Iloilo Province,Pototan,Visayas,5008
Iloilo Province,Anilao,Visayas,5009
Iloilo Province,Banate,Visayas,5010
Iloilo Province,Barotac Viejo,Visayas,5011
Iloilo Province,Ajuy,Visayas,5012
Iloilo Province,Concepcion,Visayas,5013
Iloilo Province,Sara,Visayas,5014
Iloilo Province,San Dionisio,Visayas,5015
Iloilo Province,Batad,Visayas,5016
Iloilo Province,Estancia,Visayas,5017
Iloilo Province,Balasan,Visayas,5018
Iloilo Province,Carles,Visayas,5019
Iloilo Province,Oton,Visayas,5020
Iloilo Province,Tigbauan,Visayas,5021
Iloilo Province,Guimbal,Visayas,5022
Iloilo Province,Miagao,Visayas,5023
Iloilo Province,San Joaquin,Visayas,5024
Iloilo Province,San Miguel,Visayas,5025
Iloilo Province,Leon,Visayas,5026
Iloilo Province,Tubungan,Visayas,5027
Iloilo Province,Alimodian,Visayas,5028
Iloilo Province,Igbaras,Visayas,5029
Iloilo Province,Maasin,Visayas,5030
Iloilo Province,Cabatuan,Visayas,5031
Iloilo Province,Mina,Visayas,5032
Iloilo Province,Badiangan,Visayas,5033
Iloilo Province,Janiuay,Visayas,5034
Iloilo Province,Dingle,Visayas,5035
Iloilo Province,San Enrique,Visayas,5036
Iloilo Province,Passi,Visayas,5037
Iloilo Province,Duenas,Visayas,5038
Iloilo Province,San Rafael,Visayas,5039
Iloilo Province,Calinog,Visayas,5040
Iloilo Province,Bingawan,Visayas,5041
Iloilo Province,Lambunao,Visayas,5042
Iloilo Province,Lemery,Visayas,5043
